date,open,high,low,close,volume
2025-12-19,6792.62,6840.02,6792.62,6834.49,8554470000.0
2025-12-22,6865.21,6882.03,6855.74,6878.48,4465030000.0
2025-12-23,6872.41,6910.88,6868.81,6909.78,3820560000.0
2025-12-24,6904.91,6937.32,6904.91,6932.04,1798270000.0
2025-12-26,6936.02,6945.77,6921.6,6929.95,2586550000.0
2025-12-29,6903.6,6920.21,6888.76,6905.73,3541750000.0
2025-12-30,6900.44,6913.25,6893.47,6896.25,3309930000.0
2025-12-31,6898.82,6901.42,6844.55,6845.49,3261830000.0
2026-01-02,6878.11,6894.87,6824.31,6858.48,4184120000.0
2026-01-05,6892.19,6920.38,6891.56,6902.04,5771930000.0
2026-01-06,6908.03,6948.69,6904.02,6944.83,5509680000.0
2026-01-07,6945.07,6965.69,6919.19,6920.92,5214480000.0
2026-01-08,6916.29,6931.28,6899.33,6921.45,5333200000.0
2026-01-09,6927.83,6978.36,6917.64,6966.29,5163900000.0
2026-01-12,6944.12,6986.33,6934.07,6977.26,5019040000.0
2026-01-13,6977.41,6985.83,6938.77,6963.75,5091730000.0
2026-01-14,6937.41,6941.3,6885.74,6926.59,5530830000.0
2026-01-15,6969.46,6979.34,6937.93,6944.46,5114050000.0
2026-01-16,6960.54,6967.3,6925.09,6940.0,5356550000.0
2026-01-20,6865.24,6871.17,6789.05,6796.87,5769500000.0
2026-01-21,6810.71,6910.39,6804.96,6875.61,5835520000.0
2026-01-22,6914.44,6934.75,6893.62,6913.36,5307580000.0
2026-01-23,6907.85,6932.96,6895.5,6915.62,4871930000.0
2026-01-26,6923.23,6964.66,6921.6,6950.22,4968050000.0
2026-01-27,6965.96,6988.82,6958.83,6978.59,5331720000.0
2026-01-28,7002.0,7002.28,6963.46,6978.02,5507670000.0
2026-01-29,6977.74,6992.84,6870.8,6969.02,6877780000.0
2026-01-30,6947.27,6964.09,6893.48,6939.02,6697340000.0
2026-02-02,6916.64,6991.92,6914.34,6976.45,5772050000.0
2026-02-03,6985.58,6993.08,6862.05,6917.82,7017660000.0
2026-02-04,6924.5,6936.09,6838.8,6882.71,7475750000.0
2026-02-05,6837.39,6857.85,6780.13,6798.39,6989120000.0
2026-02-06,6816.74,6944.89,6816.74,6932.31,6283680000.0
2026-02-09,6917.26,6980.1,6905.87,6964.81,5650260000.0
2026-02-10,6974.49,6986.83,6937.53,6941.82,5595950000.0
2026-02-11,6976.48,6993.48,6911.97,6941.46,6175510000.0
2026-02-12,6957.54,6973.22,6824.04,6832.77,7118700000.0
2026-02-13,6834.27,6881.96,6794.55,6836.18,5718360000.0
2026-02-17,6819.86,6866.99,6775.5,6843.21,5418480000.0
2026-02-18,6855.48,6909.12,6849.66,6881.32,5098160000.0
2026-02-19,6861.34,6879.12,6833.06,6861.88,5151690000.0
2026-02-20,6843.26,6915.86,6836.33,6909.52,5432480000.0
2026-02-23,6901.25,6916.96,6819.82,6837.74,5638350000.0
2026-02-24,6837.37,6899.17,6815.43,6890.06,5266090000.0
2026-02-25,6915.15,6952.51,6915.15,6946.12,5328060000.0
2026-02-26,6944.74,6947.25,6859.73,6908.87,5889550000.0
2026-02-27,6856.54,6882.96,6831.74,6878.89,6665660000.0
2026-03-02,6824.36,6901.01,6796.85,6881.63,6079080000.0
2026-03-03,6800.26,6840.05,6710.42,6816.62,6442080000.0
2026-03-04,6831.69,6885.94,6811.64,6869.49,5252170000.0
2026-03-05,6851.08,6870.43,6770.78,6830.72,5989300000.0
2026-03-06,6769.03,6773.42,6711.56,6740.01,5793120000.0
2026-03-09,6699.8,6810.44,6636.04,6795.98,6709410000.0
2026-03-10,6792.83,6845.08,6759.74,6781.49,5944950000.0
2026-03-11,6790.09,6811.15,6745.59,6775.79,5511090000.0
2026-03-12,6740.88,6740.88,6670.4,6672.61,6292170000.0
2026-03-13,6673.49,6733.3,6623.92,6632.2,5337120000.0
2026-03-16,6674.37,6729.79,6674.37,6699.37,5176290000.0
2026-03-17,6722.35,6754.3,6710.8,6716.08,5063390000.0
2026-03-18,6697.16,6705.18,6621.66,6624.71,5275480000.0
2026-03-19,6583.12,6636.74,6557.82,6606.48,5973390000.0
2026-03-20,6594.66,6594.66,6473.52,6506.49,10025820000.0
2026-03-23,6574.96,6651.62,6565.55,6580.99,6020650000.0
2026-03-24,6552.09,6595.75,6525.11,6556.36,5278580000.0
2026-03-25,6598.35,6633.94,6568.41,6591.89,4936720000.0
2026-03-26,6555.86,6573.22,6473.79,6477.17,4845560000.0
2026-03-27,6453.89,6453.89,6356.08,6368.86,5303490000.0
